Name:  Rhay Scott	
File:  lab00a-carter.txt
Date:  July 1, 2020

**********************
Windows PowerShell transcript start
Start time: 20200701100145
Username: MCTHUGGER\McThug
RunAs User: MCTHUGGER\McThug
Configuration Name: 
Machine: MCTHUGGER (Microsoft Windows NT 10.0.18362.0)
Host Application: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Process ID: 20548
PSVersion: 5.1.18362.752
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.18362.752
BuildVersion: 10.0.18362.752
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
Transcript started, output file is C:\Users\McThug\PowerShell_transcript.MCTHUGGER.w+JeuCKQ.20200701100145.txt
PS C:\Users\McThug> get-help get-help

NAME
    Get-Help

SYNTAX
    Get-Help [[-Name] <string>] [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript | All |
    DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>] [-Full]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Detailed [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Examples [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Parameter <string> [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Online [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript |
    All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -ShowWindow [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]


ALIASES
    None


REMARKS
    Get-Help cannot find the Help files for this cmdlet on this computer. It is displaying only partial help.
        -- To download and install Help files for the module that includes this cmdlet, use Update-Help.
        -- To view the Help topic for this cmdlet online, type: "Get-Help Get-Help -Online" or
           go to https://go.microsoft.com/fwlink/?LinkID=113316.



PS C:\Users\McThug> get-command

CommandType     Name                                               Version    Source
Cmdlet          Set-AzureRmNotificationHubsNamespace               4.1.1      AzureRM.NotificationHubs
Cmdlet          Set-AzureRmNotificationHubsNamespaceAuthorizati... 4.1.1      AzureRM.NotificationHubs
Cmdlet          Set-AzureRmOperationalInsightsDataSource           4.3.2      AzureRM.OperationalInsights
Cmdlet          Set-AzureRmOperationalInsightsIntelligencePack     4.3.2      AzureRM.OperationalInsights
Cmdlet          Set-AzureRmOperationalInsightsSavedSearch          4.3.2      AzureRM.OperationalInsights
Cmdlet          Set-AzureRmOperationalInsightsStorageInsight       4.3.2      AzureRM.OperationalInsights
Cmdlet          Set-AzureRmOperationalInsightsWorkspace            4.3.2      AzureRM.OperationalInsights
Cmdlet          Set-AzureRmPolicyAssignment                        5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmPolicyDefinition                        5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmPolicySetDefinition                     5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmPublicIpAddress                         5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmRecoveryServicesAsrAlertSetting         0.2.4      AzureRM.RecoveryServices.SiteRecovery
Cmdlet          Set-AzureRmRecoveryServicesAsrReplicationProtec... 0.2.4      AzureRM.RecoveryServices.SiteRecovery
Cmdlet          Set-AzureRmRecoveryServicesAsrVaultContext         0.2.4      AzureRM.RecoveryServices.SiteRecovery
Cmdlet          Set-AzureRmRecoveryServicesBackupProperties        4.1.2      AzureRM.RecoveryServices
Cmdlet          Set-AzureRmRecoveryServicesBackupProtectionPolicy  4.1.2      AzureRM.RecoveryServices.Backup
Cmdlet          Set-AzureRmRecoveryServicesVaultContext            4.1.2      AzureRM.RecoveryServices
Cmdlet          Set-AzureRmRedisCache                              4.1.2      AzureRM.RedisCache
Cmdlet          Set-AzureRmRedisCacheDiagnostics                   4.1.2      AzureRM.RedisCache
Cmdlet          Set-AzureRmRelayAuthorizationRule                  0.3.3      AzureRM.Relay
Cmdlet          Set-AzureRmRelayHybridConnection                   0.3.3      AzureRM.Relay
Cmdlet          Set-AzureRmRelayNamespace                          0.3.3      AzureRM.Relay
Cmdlet          Set-AzureRmResource                                5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmResourceGroup                           5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmResourceLock                            5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmRoleDefinition                          5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmRouteConfig                             5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmRouteFilter                             5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmRouteFilterRuleConfig                   5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmRouteTable                              5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmSchedulerHttpJob                        0.16.3     AzureRM.Scheduler
Cmdlet          Set-AzureRmSchedulerJobCollection                  0.16.3     AzureRM.Scheduler
Cmdlet          Set-AzureRmSchedulerServiceBusQueueJob             0.16.3     AzureRM.Scheduler
Cmdlet          Set-AzureRmSchedulerServiceBusTopicJob             0.16.3     AzureRM.Scheduler
Cmdlet          Set-AzureRmSchedulerStorageQueueJob                0.16.3     AzureRM.Scheduler
Cmdlet          Set-AzureRmServiceBusAuthorizationRule             0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusGeoDRConfigurationBreakPair   0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusGeoDRConfigurationFailOver    0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusNamespace                     0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusQueue                         0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusRule                          0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusSubscription                  0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceBusTopic                         0.6.4      AzureRM.ServiceBus
Cmdlet          Set-AzureRmServiceFabricSetting                    0.3.4      AzureRM.ServiceFabric
Cmdlet          Set-AzureRmServiceFabricUpgradeType                0.3.4      AzureRM.ServiceFabric
Cmdlet          Set-AzureRmSiteRecoveryProtectionEntity            5.0.6      AzureRM.SiteRecovery
Cmdlet          Set-AzureRmSiteRecoveryReplicationProtectedItem    5.0.6      AzureRM.SiteRecovery
Cmdlet          Set-AzureRmSiteRecoveryVaultSettings               5.0.6      AzureRM.SiteRecovery
Cmdlet          Set-AzureRmSiteRecoveryVM                          5.0.6      AzureRM.SiteRecovery
Cmdlet          Set-AzureRmSnapshotDiskEncryptionKey               4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmSnapshotImageReference                  4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmSnapshotKeyEncryptionKey                4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmSnapshotUpdateDiskEncryptionKey         4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmSnapshotUpdateKeyEncryptionKey          4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmSqlDatabase                             4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseAdvisorAutoExecuteStatus     4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseAuditing                     4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseAuditingPolicy               4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseBackupLongTermRetentionPo... 4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseDataMaskingPolicy            4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseDataMaskingRule              4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseFailoverGroup                4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseGeoBackupPolicy              4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseRecommendedActionState       4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseSecondary                    4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseThreatDetectionPolicy        4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlDatabaseTransparentDataEncryption    4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlElasticPool                          4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlElasticPoolAdvisorAutoExecuteStatus  4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlElasticPoolRecommendedActionState    4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServer                               4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerActiveDirectoryAdministrator   4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerAdvisorAutoExecuteStatus       4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerAuditing                       4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerAuditingPolicy                 4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerBackupLongTermRetentionVault   4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerDisasterRecoveryConfiguration  4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerDnsAlias                       4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerFirewallRule                   4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerRecommendedActionState         4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerThreatDetectionPolicy          4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerTransparentDataEncryptionPr... 4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmSqlServerVirtualNetworkRule             4.4.0      AzureRM.Sql
Cmdlet          Set-AzureRmStorageAccount                          4.2.3      AzureRM.Storage
Cmdlet          Set-AzureRmTrafficManagerEndpoint                  4.0.3      AzureRM.TrafficManager
Cmdlet          Set-AzureRmTrafficManagerProfile                   4.0.3      AzureRM.TrafficManager
Cmdlet          Set-AzureRmVirtualNetwork                          5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkGateway                   5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkGatewayConnection         5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkGatewayConnectionShare... 5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkGatewayDefaultSite        5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkGatewayVpnClientConfig    5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkPeering                   5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVirtualNetworkSubnetConfig              5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmVM                                      4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMAccessExtension                       4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMADDomainExtension                     4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMAEMExtension                          4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMBackupExtension                       4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMBginfoExtension                       4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMBootDiagnostics                       4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMChefExtension                         4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMCustomScriptExtension                 4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMDataDisk                              4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMDiagnosticsExtension                  4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMDiskEncryptionExtension               4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMDscExtension                          4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMExtension                             4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMOperatingSystem                       4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMOSDisk                                4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMPlan                                  4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMSourceImage                           4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVMSqlServerExtension                    4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmss                                    4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmssBootDiagnostic                      4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmssDiskEncryptionExtension             4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmssOsProfile                           4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmssRollingUpgradePolicy                4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmssStorageProfile                      4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmVmssVM                                  4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmWcfRelay                                0.3.3      AzureRM.Relay
Cmdlet          Set-AzureRmWebApp                                  4.2.2      AzureRM.Websites
Cmdlet          Set-AzureRmWebAppSlot                              4.2.2      AzureRM.Websites
Cmdlet          Set-AzureRmWebAppSlotConfigName                    4.2.2      AzureRM.Websites
Cmdlet          Set-AzureRole                                      5.1.2      Azure
Cmdlet          Set-AzureRoute                                     5.1.2      Azure
Cmdlet          Set-AzureSBAuthorizationRule                       5.1.2      Azure
Cmdlet          Set-AzureSchedulerHttpJob                          5.1.2      Azure
Cmdlet          Set-AzureSchedulerJobCollection                    5.1.2      Azure
Cmdlet          Set-AzureSchedulerStorageQueueJob                  5.1.2      Azure
Cmdlet          Set-AzureService                                   5.1.2      Azure
Cmdlet          Set-AzureServiceADDomainExtension                  5.1.2      Azure
Cmdlet          Set-AzureServiceAntimalwareExtension               5.1.2      Azure
Cmdlet          Set-AzureServiceDiagnosticsExtension               5.1.2      Azure
Cmdlet          Set-AzureServiceExtension                          5.1.2      Azure
Cmdlet          Set-AzureServiceProject                            5.1.2      Azure
Cmdlet          Set-AzureServiceProjectRole                        5.1.2      Azure
Cmdlet          Set-AzureServiceRemoteDesktopExtension             5.1.2      Azure
Cmdlet          Set-AzureSiteRecoveryProtectionEntity              5.1.2      Azure
Cmdlet          Set-AzureSiteRecoveryVM                            5.1.2      Azure
Cmdlet          Set-AzureSqlDatabase                               5.1.2      Azure
Cmdlet          Set-AzureSqlDatabaseServer                         5.1.2      Azure
Cmdlet          Set-AzureSqlDatabaseServerFirewallRule             5.1.2      Azure
Cmdlet          Set-AzureStaticVNetIP                              5.1.2      Azure
Cmdlet          Set-AzureStorageAccount                            5.1.2      Azure
Cmdlet          Set-AzureStorageBlobContent                        4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageContainerAcl                       4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageContainerStoredAccessPolicy        4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageCORSRule                           4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageFileContent                        4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageQueueStoredAccessPolicy            4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageServiceLoggingProperty             4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageServiceMetricsProperty             4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageShareQuota                         4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageShareStoredAccessPolicy            4.2.1      Azure.Storage
Cmdlet          Set-AzureStorageTableStoredAccessPolicy            4.2.1      Azure.Storage
Cmdlet          Set-AzureStoreAddOn                                5.1.2      Azure
Cmdlet          Set-AzureStorSimpleAccessControlRecord             5.1.2      Azure
Cmdlet          Set-AzureStorSimpleDevice                          5.1.2      Azure
Cmdlet          Set-AzureStorSimpleDeviceBackupPolicy              5.1.2      Azure
Cmdlet          Set-AzureStorSimpleDeviceVolume                    5.1.2      Azure
Cmdlet          Set-AzureStorSimpleStorageAccountCredential        5.1.2      Azure
Cmdlet          Set-AzureStorSimpleVirtualDevice                   5.1.2      Azure
Cmdlet          Set-AzureSubnet                                    5.1.2      Azure
Cmdlet          Set-AzureSubnetRouteTable                          5.1.2      Azure
Cmdlet          Set-AzureSubscription                              5.1.2      Azure
Cmdlet          Set-AzureTrafficManagerEndpoint                    5.1.2      Azure
Cmdlet          Set-AzureTrafficManagerProfile                     5.1.2      Azure
Cmdlet          Set-AzureVirtualNetworkGatewayIPsecParameters      5.1.2      Azure
Cmdlet          Set-AzureVirtualNetworkGatewayKey                  5.1.2      Azure
Cmdlet          Set-AzureVMAccessExtension                         5.1.2      Azure
Cmdlet          Set-AzureVMBGInfoExtension                         5.1.2      Azure
Cmdlet          Set-AzureVMBootDiagnostics                         5.1.2      Azure
Cmdlet          Set-AzureVMChefExtension                           5.1.2      Azure
Cmdlet          Set-AzureVMCustomScriptExtension                   5.1.2      Azure
Cmdlet          Set-AzureVMDiagnosticsExtension                    5.1.2      Azure
Cmdlet          Set-AzureVMDscExtension                            5.1.2      Azure
Cmdlet          Set-AzureVMExtension                               5.1.2      Azure
Cmdlet          Set-AzureVMImageDataDiskConfig                     5.1.2      Azure
Cmdlet          Set-AzureVMImageOSDiskConfig                       5.1.2      Azure
Cmdlet          Set-AzureVMMicrosoftAntimalwareExtension           5.1.2      Azure
Cmdlet          Set-AzureVMPuppetExtension                         5.1.2      Azure
Cmdlet          Set-AzureVMSize                                    5.1.2      Azure
Cmdlet          Set-AzureVMSqlServerExtension                      5.1.2      Azure
